# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -11787 6 89 43 1156888 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/5C6B5C566956D0855AF2FCF20EF7A7B2/2.cache.js
DUPTYPE_WITHIN_SAME_TREE -11787 5 89 43 839478 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/5C6B5C566956D0855AF2FCF20EF7A7B2/2.cache.js
DUPTYPE_WITHIN_SAME_TREE -11787 6 89 43 1158617 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/5C6B5C566956D0855AF2FCF20EF7A7B2/2.cache.7c129e149cb6.js
DUPTYPE_FIRST_OCCURRENCE 6601 3 90 43 868784 5 /openedx/staticfiles/vendor/jsme/jsme/396F806CD63ABD414BFBB9D57429F05B.cache.9da929320347.png
DUPTYPE_WITHIN_SAME_TREE -6601 3 90 43 839303 5 /openedx/staticfiles/vendor/jsme/jsme/396F806CD63ABD414BFBB9D57429F05B.cache.png
DUPTYPE_WITHIN_SAME_TREE -6601 4 90 43 1159437 5 /openedx/staticfiles/studio/vendor/jsme/jsme/396F806CD63ABD414BFBB9D57429F05B.cache.9da929320347.png
DUPTYPE_WITHIN_SAME_TREE -6601 4 90 43 1156713 5 /openedx/staticfiles/studio/vendor/jsme/jsme/396F806CD63ABD414BFBB9D57429F05B.cache.png
DUPTYPE_FIRST_OCCURRENCE 14667 7 91 43 857366 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/button/menu-button-arrow.a4a6a8216fae.png
DUPTYPE_WITHIN_SAME_TREE -14667 8 91 43 1155982 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/button/menu-button-arrow.png
DUPTYPE_WITHIN_SAME_TREE -14667 7 91 43 835893 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/button/menu-button-arrow.png
DUPTYPE_WITHIN_SAME_TREE -14667 8 91 43 1158202 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/button/menu-button-arrow.a4a6a8216fae.png
DUPTYPE_FIRST_OCCURRENCE 12712 6 91 43 1025147 5 /openedx/staticfiles/js/bower/jquery/src/core/var/rsingleTag.0f07e690c168.js
DUPTYPE_WITHIN_SAME_TREE -12712 11 91 43 1215701 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/core/var/rsingleTag.0f07e690c168.js
DUPTYPE_WITHIN_SAME_TREE -12712 11 91 43 1212001 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/jquery/src/core/var/rsingleTag.js
DUPTYPE_WITHIN_SAME_TREE -12712 6 91 43 1023959 5 /openedx/staticfiles/js/bower/jquery/src/core/var/rsingleTag.js
DUPTYPE_WITHIN_SAME_TREE -12712 10 91 43 1024879 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/core/var/rsingleTag.0f07e690c168.js
DUPTYPE_WITHIN_SAME_TREE -12712 7 91 43 1211251 5 /openedx/staticfiles/studio/js/bower/jquery/src/core/var/rsingleTag.js
DUPTYPE_WITHIN_SAME_TREE -12712 7 91 43 1218196 5 /openedx/staticfiles/studio/js/bower/jquery/src/core/var/rsingleTag.0f07e690c168.js
DUPTYPE_WITHIN_SAME_TREE -12712 10 91 43 1024235 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/jquery/src/core/var/rsingleTag.js
DUPTYPE_FIRST_OCCURRENCE 14685 7 91 43 857363 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/combobox/ellipsis.9a8f40dc8235.png
DUPTYPE_WITHIN_SAME_TREE -14685 8 91 43 1158199 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/combobox/ellipsis.9a8f40dc8235.png
DUPTYPE_WITHIN_SAME_TREE -14685 8 91 43 1155979 5 /openedx/staticfiles/studio/js/capa/jsme/gwt/chrome/images/combobox/ellipsis.png
DUPTYPE_WITHIN_SAME_TREE -14685 7 91 43 835889 5 /openedx/staticfiles/js/capa/jsme/gwt/chrome/images/combobox/ellipsis.png
DUPTYPE_FIRST_OCCURRENCE 11551 5 92 43 859071 5 /openedx/staticfiles/support/jsx/entitlements/data/api/endpoints.235f63a958eb.js
DUPTYPE_WITHIN_SAME_TREE -11551 5 92 43 837674 5 /openedx/staticfiles/support/jsx/entitlements/data/api/endpoints.js
DUPTYPE_FIRST_OCCURRENCE 11669 5 92 43 859493 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/08025799CDE1530CFD247287AE6CB024/3.cache.00e0121ac4fb.js
DUPTYPE_WITHIN_SAME_TREE -11669 6 92 43 1156755 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/08025799CDE1530CFD247287AE6CB024/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11669 6 92 43 1158484 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/08025799CDE1530CFD247287AE6CB024/3.cache.00e0121ac4fb.js
DUPTYPE_WITHIN_SAME_TREE -11669 5 92 43 839345 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/08025799CDE1530CFD247287AE6CB024/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11945 5 92 43 859577 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/D93CE6A40227E2F5CFEFA99680A9AA65/3.cache.516938d12a4e.js
DUPTYPE_WITHIN_SAME_TREE -11945 5 92 43 839429 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/D93CE6A40227E2F5CFEFA99680A9AA65/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11945 6 92 43 1158568 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/D93CE6A40227E2F5CFEFA99680A9AA65/3.cache.516938d12a4e.js
DUPTYPE_WITHIN_SAME_TREE -11945 6 92 43 1156839 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/D93CE6A40227E2F5CFEFA99680A9AA65/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 12017 5 92 43 859655 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F494AAD721EABAC362554A6ECAD8A30B/3.cache.9cf5b7dc9678.js
DUPTYPE_WITHIN_SAME_TREE -12017 6 92 43 1156917 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F494AAD721EABAC362554A6ECAD8A30B/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -12017 6 92 43 1158646 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F494AAD721EABAC362554A6ECAD8A30B/3.cache.9cf5b7dc9678.js
DUPTYPE_WITHIN_SAME_TREE -12017 5 92 43 839510 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F494AAD721EABAC362554A6ECAD8A30B/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11693 5 92 43 859499 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/21FE90B4180BFB3838D323BEF8A8D376/3.cache.a43793e54843.js
DUPTYPE_WITHIN_SAME_TREE -11693 5 92 43 839351 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/21FE90B4180BFB3838D323BEF8A8D376/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11693 6 92 43 1156761 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/21FE90B4180BFB3838D323BEF8A8D376/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11693 6 92 43 1158490 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/21FE90B4180BFB3838D323BEF8A8D376/3.cache.a43793e54843.js
DUPTYPE_FIRST_OCCURRENCE 1967 2 92 43 868871 5 /openedx/staticfiles/images/sequence-nav/document-icon-normal.364a40d00f96.png
DUPTYPE_WITHIN_SAME_TREE -1967 3 92 43 839902 5 /openedx/staticfiles/studio/images/sequence-nav/document-icon-normal.png
DUPTYPE_WITHIN_SAME_TREE -1967 2 92 43 831816 5 /openedx/staticfiles/images/sequence-nav/document-icon-normal.png
DUPTYPE_WITHIN_SAME_TREE -1967 3 92 43 904316 5 /openedx/staticfiles/studio/images/sequence-nav/document-icon-normal.364a40d00f96.png
DUPTYPE_FIRST_OCCURRENCE 11777 5 92 43 859637 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/5447217CEB7384C4146F6C8133AEF4CD/3.cache.d35a0f440b3a.js
DUPTYPE_WITHIN_SAME_TREE -11777 5 92 43 839489 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/5447217CEB7384C4146F6C8133AEF4CD/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11777 6 92 43 1158628 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/5447217CEB7384C4146F6C8133AEF4CD/3.cache.d35a0f440b3a.js
DUPTYPE_WITHIN_SAME_TREE -11777 6 92 43 1156899 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/5447217CEB7384C4146F6C8133AEF4CD/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 12401 6 92 43 858582 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/manipulation/var/rscriptType.83456aa7fecc.js
DUPTYPE_WITHIN_SAME_TREE -12401 6 92 43 838051 5 /openedx/staticfiles/edx-bootstrap/node_modules/jquery/src/manipulation/var/rscriptType.js
DUPTYPE_FIRST_OCCURRENCE 1019 1 92 43 869773 5 /openedx/staticfiles/images/open-arrow.99c54d747881.png
DUPTYPE_WITHIN_SAME_TREE -1019 1 92 43 831793 5 /openedx/staticfiles/images/open-arrow.png
DUPTYPE_WITHIN_SAME_TREE -1019 2 92 43 904501 5 /openedx/staticfiles/studio/images/open-arrow.99c54d747881.png
DUPTYPE_WITHIN_SAME_TREE -1019 2 92 43 839879 5 /openedx/staticfiles/studio/images/open-arrow.png
DUPTYPE_FIRST_OCCURRENCE 11861 5 92 43 859589 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/8D86091883F808F677C56E5453F4E7B4/3.cache.e78289287260.js
DUPTYPE_WITHIN_SAME_TREE -11861 5 92 43 839393 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/B4C38A5264AEF866AF3ECEFA6DD63F2E/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11861 6 92 43 1156851 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/8D86091883F808F677C56E5453F4E7B4/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11861 5 92 43 839441 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/8D86091883F808F677C56E5453F4E7B4/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11861 6 92 43 1158532 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/B4C38A5264AEF866AF3ECEFA6DD63F2E/3.cache.e78289287260.js
DUPTYPE_WITHIN_SAME_TREE -11861 6 92 43 1156803 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/B4C38A5264AEF866AF3ECEFA6DD63F2E/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11861 6 92 43 1158580 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/8D86091883F808F677C56E5453F4E7B4/3.cache.e78289287260.js
DUPTYPE_WITHIN_SAME_TREE -11861 5 92 43 859541 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/B4C38A5264AEF866AF3ECEFA6DD63F2E/3.cache.e78289287260.js
DUPTYPE_FIRST_OCCURRENCE 12005 5 92 43 859505 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F0E8BF79D760EBBBC3C97B9445838B1A/3.cache.845be6fc539e.js
DUPTYPE_WITHIN_SAME_TREE -12005 6 92 43 1156767 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F0E8BF79D760EBBBC3C97B9445838B1A/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -12005 6 92 43 1158496 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F0E8BF79D760EBBBC3C97B9445838B1A/3.cache.845be6fc539e.js
DUPTYPE_WITHIN_SAME_TREE -12005 5 92 43 839357 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F0E8BF79D760EBBBC3C97B9445838B1A/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11957 5 92 43 859559 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/E6F62F23E92327108B51410599ABDADC/3.cache.ad7001334959.js
DUPTYPE_WITHIN_SAME_TREE -11957 6 92 43 1156821 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/E6F62F23E92327108B51410599ABDADC/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11957 5 92 43 859517 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/E8CF8F4B155DFDD57E0269968D8D5F73/3.cache.ad7001334959.js
DUPTYPE_WITHIN_SAME_TREE -11957 6 92 43 1158550 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/E6F62F23E92327108B51410599ABDADC/3.cache.ad7001334959.js
DUPTYPE_WITHIN_SAME_TREE -11957 5 92 43 839411 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/E6F62F23E92327108B51410599ABDADC/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11957 6 92 43 1158508 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/E8CF8F4B155DFDD57E0269968D8D5F73/3.cache.ad7001334959.js
DUPTYPE_WITHIN_SAME_TREE -11957 6 92 43 1156779 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/E8CF8F4B155DFDD57E0269968D8D5F73/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11957 5 92 43 839369 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/E8CF8F4B155DFDD57E0269968D8D5F73/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11753 5 92 43 859613 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/3A345138392B52679AA1BDC10C5ADD2B/3.cache.3302b1243302.js
DUPTYPE_WITHIN_SAME_TREE -11753 5 92 43 839465 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/3A345138392B52679AA1BDC10C5ADD2B/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11753 6 92 43 1156875 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/3A345138392B52679AA1BDC10C5ADD2B/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11753 6 92 43 1158604 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/3A345138392B52679AA1BDC10C5ADD2B/3.cache.3302b1243302.js
DUPTYPE_FIRST_OCCURRENCE 11801 5 92 43 859583 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/656AB2E4CFA3753D4E153EB939E26292/3.cache.0b553af3d9cb.js
DUPTYPE_WITHIN_SAME_TREE -11801 5 92 43 839435 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/656AB2E4CFA3753D4E153EB939E26292/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11801 6 92 43 1158574 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/656AB2E4CFA3753D4E153EB939E26292/3.cache.0b553af3d9cb.js
DUPTYPE_WITHIN_SAME_TREE -11801 6 92 43 1156845 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/656AB2E4CFA3753D4E153EB939E26292/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11885 5 92 43 859601 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/A4461FBBAF0465577515CAF87610644B/3.cache.add44aec507e.js
DUPTYPE_WITHIN_SAME_TREE -11885 5 92 43 839453 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/A4461FBBAF0465577515CAF87610644B/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11885 6 92 43 1158592 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/A4461FBBAF0465577515CAF87610644B/3.cache.add44aec507e.js
DUPTYPE_WITHIN_SAME_TREE -11885 6 92 43 1156863 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/A4461FBBAF0465577515CAF87610644B/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11981 5 92 43 859529 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/EF18263A33055A2C36CE19FC66D07238/3.cache.17ae0c1015f8.js
DUPTYPE_WITHIN_SAME_TREE -11981 6 92 43 1156791 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/EF18263A33055A2C36CE19FC66D07238/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11981 5 92 43 839381 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/EF18263A33055A2C36CE19FC66D07238/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11981 6 92 43 1158520 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/EF18263A33055A2C36CE19FC66D07238/3.cache.17ae0c1015f8.js
DUPTYPE_FIRST_OCCURRENCE 11825 5 92 43 859649 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/74E2A415540272B550F4FBF76B928A62/3.cache.4012c3fd1a0a.js
DUPTYPE_WITHIN_SAME_TREE -11825 6 92 43 1158640 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/74E2A415540272B550F4FBF76B928A62/3.cache.4012c3fd1a0a.js
DUPTYPE_WITHIN_SAME_TREE -11825 5 92 43 839504 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/74E2A415540272B550F4FBF76B928A62/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11825 6 92 43 1156911 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/74E2A415540272B550F4FBF76B928A62/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 6641 3 92 43 868800 5 /openedx/staticfiles/vendor/jsme/jsme/DF7764EEC1903CD03C9545B354D8D8E4.cache.548cdf11d6fe.png
DUPTYPE_WITHIN_SAME_TREE -6641 4 92 43 1159453 5 /openedx/staticfiles/studio/vendor/jsme/jsme/DF7764EEC1903CD03C9545B354D8D8E4.cache.548cdf11d6fe.png
DUPTYPE_WITHIN_SAME_TREE -6641 4 92 43 1156729 5 /openedx/staticfiles/studio/vendor/jsme/jsme/DF7764EEC1903CD03C9545B354D8D8E4.cache.png
DUPTYPE_WITHIN_SAME_TREE -6641 3 92 43 839319 5 /openedx/staticfiles/vendor/jsme/jsme/DF7764EEC1903CD03C9545B354D8D8E4.cache.png
DUPTYPE_FIRST_OCCURRENCE 11765 5 92 43 859523 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/48DAA88948720FA1EE876E89F0542440/3.cache.e68a97519553.js
DUPTYPE_WITHIN_SAME_TREE -11765 6 92 43 1158514 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/48DAA88948720FA1EE876E89F0542440/3.cache.e68a97519553.js
DUPTYPE_WITHIN_SAME_TREE -11765 5 92 43 839375 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/48DAA88948720FA1EE876E89F0542440/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11765 6 92 43 1156785 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/48DAA88948720FA1EE876E89F0542440/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11873 5 92 43 859565 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/9C2AC2F1C2531099D9EB43E2797689BF/3.cache.f3bc46a2b2c2.js
DUPTYPE_WITHIN_SAME_TREE -11873 6 92 43 1156827 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/9C2AC2F1C2531099D9EB43E2797689BF/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11873 6 92 43 1158556 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/9C2AC2F1C2531099D9EB43E2797689BF/3.cache.f3bc46a2b2c2.js
DUPTYPE_WITHIN_SAME_TREE -11873 5 92 43 839417 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/9C2AC2F1C2531099D9EB43E2797689BF/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11741 5 92 43 859661 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/38E04C487D89E6EA900EE8566D36C323/3.cache.9b5c2380a696.js
DUPTYPE_WITHIN_SAME_TREE -11741 6 92 43 1158652 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/38E04C487D89E6EA900EE8566D36C323/3.cache.9b5c2380a696.js
DUPTYPE_WITHIN_SAME_TREE -11741 6 92 43 1156923 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/38E04C487D89E6EA900EE8566D36C323/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11741 6 92 43 1158502 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F0006101A1A13BA7A5FB0E4C3A4FD9DE/3.cache.9b5c2380a696.js
DUPTYPE_WITHIN_SAME_TREE -11741 6 92 43 1156773 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/F0006101A1A13BA7A5FB0E4C3A4FD9DE/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11741 5 92 43 859511 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F0006101A1A13BA7A5FB0E4C3A4FD9DE/3.cache.9b5c2380a696.js
DUPTYPE_WITHIN_SAME_TREE -11741 5 92 43 839363 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/F0006101A1A13BA7A5FB0E4C3A4FD9DE/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11741 5 92 43 839516 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/38E04C487D89E6EA900EE8566D36C323/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11705 5 92 43 859631 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/23C037F50D373419F99BA1E1E71C4BF7/3.cache.187793dfb6c7.js
DUPTYPE_WITHIN_SAME_TREE -11705 6 92 43 1158622 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/23C037F50D373419F99BA1E1E71C4BF7/3.cache.187793dfb6c7.js
DUPTYPE_WITHIN_SAME_TREE -11705 6 92 43 1156893 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/23C037F50D373419F99BA1E1E71C4BF7/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11705 5 92 43 839483 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/23C037F50D373419F99BA1E1E71C4BF7/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 7383 4 92 43 867524 5 /openedx/staticfiles/css/vendor/slickgrid/images/drag-handle.9877634fecc8.png
DUPTYPE_WITHIN_SAME_TREE -7383 4 92 43 833610 5 /openedx/staticfiles/css/vendor/slickgrid/images/drag-handle.png
DUPTYPE_WITHIN_SAME_TREE -7383 5 92 43 840233 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/drag-handle.png
DUPTYPE_WITHIN_SAME_TREE -7383 5 92 43 904203 5 /openedx/staticfiles/studio/css/vendor/slickgrid/images/drag-handle.9877634fecc8.png
DUPTYPE_FIRST_OCCURRENCE 1969 2 92 43 868862 5 /openedx/staticfiles/images/sequence-nav/document-icon-visited.a8d1a8d8b05b.png
DUPTYPE_WITHIN_SAME_TREE -1969 3 92 43 839893 5 /openedx/staticfiles/studio/images/sequence-nav/document-icon-visited.png
DUPTYPE_WITHIN_SAME_TREE -1969 2 92 43 831807 5 /openedx/staticfiles/images/sequence-nav/document-icon-visited.png
DUPTYPE_WITHIN_SAME_TREE -1969 3 92 43 904307 5 /openedx/staticfiles/studio/images/sequence-nav/document-icon-visited.a8d1a8d8b05b.png
DUPTYPE_FIRST_OCCURRENCE 11681 5 92 43 859607 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/09E5E6BF3FE3F6F9DA37635FBC60A101/3.cache.48a0cfb61afb.js
DUPTYPE_WITHIN_SAME_TREE -11681 6 92 43 1156869 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/09E5E6BF3FE3F6F9DA37635FBC60A101/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11681 6 92 43 1158598 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/09E5E6BF3FE3F6F9DA37635FBC60A101/3.cache.48a0cfb61afb.js
DUPTYPE_WITHIN_SAME_TREE -11681 5 92 43 839459 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/09E5E6BF3FE3F6F9DA37635FBC60A101/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11813 5 92 43 859595 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/71F762B71833E76203B51F82E2EE285B/3.cache.bf0ad165c7db.js
DUPTYPE_WITHIN_SAME_TREE -11813 6 92 43 1156857 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/71F762B71833E76203B51F82E2EE285B/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11813 5 92 43 839447 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/71F762B71833E76203B51F82E2EE285B/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11813 6 92 43 1158586 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/71F762B71833E76203B51F82E2EE285B/3.cache.bf0ad165c7db.js
DUPTYPE_FIRST_OCCURRENCE 3349 2 92 43 869474 5 /openedx/staticfiles/teams/templates/team-assignment.db8ea86f2539.underscore
DUPTYPE_WITHIN_SAME_TREE -3349 2 92 43 837702 5 /openedx/staticfiles/teams/templates/team-assignment.underscore
DUPTYPE_FIRST_OCCURRENCE 11849 5 92 43 859553 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/8BE83087340E565EF4E166E1A4B05DDD/3.cache.390469dc4670.js
DUPTYPE_WITHIN_SAME_TREE -11849 6 92 43 1156815 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/8BE83087340E565EF4E166E1A4B05DDD/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11849 6 92 43 1158544 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/8BE83087340E565EF4E166E1A4B05DDD/3.cache.390469dc4670.js
DUPTYPE_WITHIN_SAME_TREE -11849 5 92 43 839405 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/8BE83087340E565EF4E166E1A4B05DDD/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 11921 5 92 43 859619 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/B8A0647A57F17D460D056FAE59215465/3.cache.8d793c9e9544.js
DUPTYPE_WITHIN_SAME_TREE -11921 6 92 43 1158610 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/B8A0647A57F17D460D056FAE59215465/3.cache.8d793c9e9544.js
DUPTYPE_WITHIN_SAME_TREE -11921 5 92 43 839471 5 /openedx/staticfiles/vendor/jsme/jsme/deferredjs/B8A0647A57F17D460D056FAE59215465/3.cache.js
DUPTYPE_WITHIN_SAME_TREE -11921 6 92 43 1156881 5 /openedx/staticfiles/studio/vendor/jsme/jsme/deferredjs/B8A0647A57F17D460D056FAE59215465/3.cache.js
DUPTYPE_FIRST_OCCURRENCE 1965 2 92 43 868863 5 /openedx/staticfiles/images/sequence-nav/document-icon-current.bb174f316700.png
DUPTYPE_WITHIN_SAME_TREE -1965 2 92 43 831808 5 /openedx/staticfiles/images/sequence-nav/document-icon-current.png
DUPTYPE_WITHIN_SAME_TREE -1965 3 92 43 839894 5 /openedx/staticfiles/studio/images/sequence-nav/document-icon-current.png
DUPTYPE_WITHIN_SAME_TREE -1965 3 92 43 904308 5 /openedx/staticfiles/studio/images/sequence-nav/document-icon-current.bb174f316700.png
